timestamp,Mean wave direction,100 metre U wind component,Mean wave period,100 metre V wind component,Significant height of combined wind waves and swell
2017-09-01 00:00:00+00:00,9999.0,-0.18622475862503052,9999.0,-0.4765070080757141,9999.0
2017-09-01 01:00:00+00:00,9999.0,1.1566963195800781,9999.0,-0.7914537191390991,9999.0
2017-09-01 02:00:00+00:00,9999.0,2.0325403213500977,9999.0,-1.532456398010254,9999.0
2017-09-01 03:00:00+00:00,9999.0,2.1520557403564453,9999.0,-3.1933183670043945,9999.0
2017-09-01 04:00:00+00:00,9999.0,1.6915245056152344,9999.0,-4.330930709838867,9999.0
2017-09-01 05:00:00+00:00,9999.0,1.3014822006225586,9999.0,-4.915319442749023,9999.0
2017-09-01 06:00:00+00:00,9999.0,1.0893287658691406,9999.0,-4.854962348937988,9999.0
2017-09-01 07:00:00+00:00,9999.0,0.9194063544273376,9999.0,-3.905902862548828,9999.0
2017-09-01 08:00:00+00:00,9999.0,0.9567644000053406,9999.0,-2.7813072204589844,9999.0
2017-09-01 09:00:00+00:00,9999.0,1.0113019943237305,9999.0,-2.827028274536133,9999.0
2017-09-01 10:00:00+00:00,9999.0,0.625636875629425,9999.0,-1.521286964416504,9999.0
2017-09-01 11:00:00+00:00,9999.0,0.6771731972694397,9999.0,-1.9562864303588867,9999.0
2017-09-01 12:00:00+00:00,9999.0,0.7123287320137024,9999.0,-2.2983322143554688,9999.0
2017-09-01 13:00:00+00:00,9999.0,0.7277821898460388,9999.0,-2.8666868209838867,9999.0
2017-09-01 14:00:00+00:00,9999.0,0.4792408347129822,9999.0,-3.306349754333496,9999.0
2017-09-01 15:00:00+00:00,9999.0,0.3015219569206238,9999.0,-3.5945987701416016,9999.0
2017-09-01 16:00:00+00:00,9999.0,-0.06188589334487915,9999.0,-3.78383731842041,9999.0
2017-09-01 17:00:00+00:00,9999.0,-0.7203917503356934,9999.0,-3.871685028076172,9999.0
2017-09-01 18:00:00+00:00,9999.0,-1.322648048400879,9999.0,-3.928267478942871,9999.0
2017-09-01 19:00:00+00:00,9999.0,-1.4762773513793945,9999.0,-4.023980140686035,9999.0
2017-09-01 20:00:00+00:00,9999.0,-1.4287099838256836,9999.0,-3.7718505859375,9999.0
2017-09-01 21:00:00+00:00,9999.0,-1.4931812286376953,9999.0,-3.127121925354004,9999.0
2017-09-01 22:00:00+00:00,9999.0,-1.388824462890625,9999.0,-2.019010543823242,9999.0
2017-09-01 23:00:00+00:00,9999.0,0.16846555471420288,9999.0,-2.119617462158203,9999.0
2017-09-02 00:00:00+00:00,9999.0,1.2230043411254883,9999.0,-2.2771339416503906,9999.0
2017-09-02 01:00:00+00:00,9999.0,1.842137336730957,9999.0,-2.715961456298828,9999.0
2017-09-02 02:00:00+00:00,9999.0,1.634964942932129,9999.0,-3.117121696472168,9999.0
2017-09-02 03:00:00+00:00,9999.0,0.753692090511322,9999.0,-3.4791507720947266,9999.0
2017-09-02 04:00:00+00:00,9999.0,0.15027886629104614,9999.0,-3.514430046081543,9999.0
2017-09-02 05:00:00+00:00,9999.0,-0.1846216917037964,9999.0,-3.2471885681152344,9999.0
2017-09-02 06:00:00+00:00,9999.0,-0.2543644309043884,9999.0,-2.923440933227539,9999.0
2017-09-02 07:00:00+00:00,9999.0,-0.1191173791885376,9999.0,-2.512618064880371,9999.0
2017-09-02 08:00:00+00:00,9999.0,-0.4605010747909546,9999.0,-1.7726430892944336,9999.0
2017-09-02 09:00:00+00:00,9999.0,-1.3388099670410156,9999.0,-1.5721321105957031,9999.0
2017-09-02 10:00:00+00:00,9999.0,-0.6620011925697327,9999.0,-0.014149006456136703,9999.0
2017-09-02 11:00:00+00:00,9999.0,0.15664005279541016,9999.0,-0.07966423034667969,9999.0
2017-09-02 12:00:00+00:00,9999.0,0.3818221092224121,9999.0,0.2011343240737915,9999.0
2017-09-02 13:00:00+00:00,9999.0,0.4809334874153137,9999.0,0.5382208228111267,9999.0
2017-09-02 14:00:00+00:00,9999.0,0.5094862580299377,9999.0,0.5924598574638367,9999.0
2017-09-02 15:00:00+00:00,9999.0,-0.02728087827563286,9999.0,0.44893574714660645,9999.0
2017-09-02 16:00:00+00:00,9999.0,-0.8494873642921448,9999.0,0.5573760271072388,9999.0
2017-09-02 17:00:00+00:00,9999.0,-2.3763513565063477,9999.0,0.7952193021774292,9999.0
2017-09-02 18:00:00+00:00,9999.0,-4.711130142211914,9999.0,1.3707256317138672,9999.0
2017-09-02 19:00:00+00:00,9999.0,-6.194889068603516,9999.0,2.9681472778320312,9999.0
2017-09-02 20:00:00+00:00,9999.0,-6.110515594482422,9999.0,4.916804313659668,9999.0
2017-09-02 21:00:00+00:00,9999.0,-5.0558061599731445,9999.0,6.329023361206055,9999.0
2017-09-02 22:00:00+00:00,9999.0,-3.456244468688965,9999.0,7.48872184753418,9999.0
2017-09-02 23:00:00+00:00,9999.0,-2.801577568054199,9999.0,7.596681594848633,9999.0
2017-09-03 00:00:00+00:00,9999.0,-2.3115234375,9999.0,7.56068229675293,9999.0
2017-09-03 01:00:00+00:00,9999.0,-1.565617561340332,9999.0,7.534712791442871,9999.0
2017-09-03 02:00:00+00:00,9999.0,-0.9214457273483276,9999.0,7.427400588989258,9999.0
2017-09-03 03:00:00+00:00,9999.0,-1.0141801834106445,9999.0,7.521594047546387,9999.0
2017-09-03 04:00:00+00:00,9999.0,-1.1794967651367188,9999.0,7.180503845214844,9999.0
2017-09-03 05:00:00+00:00,9999.0,-1.460402488708496,9999.0,6.754613876342773,9999.0
2017-09-03 06:00:00+00:00,9999.0,-1.8164644241333008,9999.0,6.4875030517578125,9999.0
2017-09-03 07:00:00+00:00,9999.0,-2.213923454284668,9999.0,6.456398963928223,9999.0
2017-09-03 08:00:00+00:00,9999.0,-2.6753368377685547,9999.0,5.908641815185547,9999.0
2017-09-03 09:00:00+00:00,9999.0,-3.2158241271972656,9999.0,6.865531921386719,9999.0
2017-09-03 10:00:00+00:00,9999.0,-3.0099639892578125,9999.0,8.308162689208984,9999.0
2017-09-03 11:00:00+00:00,9999.0,-2.750020980834961,9999.0,7.933130264282227,9999.0
2017-09-03 12:00:00+00:00,9999.0,-2.256228446960449,9999.0,8.037508964538574,9999.0
2017-09-03 13:00:00+00:00,9999.0,-1.704132080078125,9999.0,7.9849395751953125,9999.0
2017-09-03 14:00:00+00:00,9999.0,-1.5579471588134766,9999.0,7.494097709655762,9999.0
2017-09-03 15:00:00+00:00,9999.0,-0.99936842918396,9999.0,7.97835636138916,9999.0
2017-09-03 16:00:00+00:00,9999.0,-0.8860024809837341,9999.0,7.794216156005859,9999.0
2017-09-03 17:00:00+00:00,9999.0,-1.1358747482299805,9999.0,7.495399475097656,9999.0
2017-09-03 18:00:00+00:00,9999.0,-1.6071453094482422,9999.0,7.519038200378418,9999.0
2017-09-03 19:00:00+00:00,9999.0,-1.7791852951049805,9999.0,7.0699615478515625,9999.0
2017-09-03 20:00:00+00:00,9999.0,-2.4244394302368164,9999.0,7.072176933288574,9999.0
2017-09-03 21:00:00+00:00,9999.0,-3.0839195251464844,9999.0,6.963315010070801,9999.0
2017-09-03 22:00:00+00:00,9999.0,-2.1298770904541016,9999.0,6.465337753295898,9999.0
2017-09-03 23:00:00+00:00,9999.0,-2.8168907165527344,9999.0,5.849713325500488,9999.0
2017-09-04 00:00:00+00:00,9999.0,-3.56748104095459,9999.0,6.030648231506348,9999.0
2017-09-04 01:00:00+00:00,9999.0,-2.7136878967285156,9999.0,6.027870178222656,9999.0
2017-09-04 02:00:00+00:00,9999.0,-2.099254608154297,9999.0,5.884255409240723,9999.0
2017-09-04 03:00:00+00:00,9999.0,-2.0862302780151367,9999.0,6.41685676574707,9999.0
2017-09-04 04:00:00+00:00,9999.0,-1.4916324615478516,9999.0,6.677524566650391,9999.0
2017-09-04 05:00:00+00:00,9999.0,-1.590951919555664,9999.0,6.124847412109375,9999.0
2017-09-04 06:00:00+00:00,9999.0,-2.3004989624023438,9999.0,6.0639543533325195,9999.0
2017-09-04 07:00:00+00:00,9999.0,-2.7678823471069336,9999.0,6.199793815612793,9999.0
2017-09-04 08:00:00+00:00,9999.0,-2.346644401550293,9999.0,6.170910835266113,9999.0
2017-09-04 09:00:00+00:00,9999.0,-1.36700439453125,9999.0,5.938928604125977,9999.0
2017-09-04 10:00:00+00:00,9999.0,-0.03282707557082176,9999.0,5.804491996765137,9999.0
2017-09-04 11:00:00+00:00,9999.0,0.09783017635345459,9999.0,5.4532365798950195,9999.0
2017-09-04 12:00:00+00:00,9999.0,0.34406763315200806,9999.0,4.672117233276367,9999.0
2017-09-04 13:00:00+00:00,9999.0,0.512934148311615,9999.0,5.001713752746582,9999.0
2017-09-04 14:00:00+00:00,9999.0,0.47125571966171265,9999.0,5.155400276184082,9999.0
2017-09-04 15:00:00+00:00,9999.0,0.8960806131362915,9999.0,4.995833396911621,9999.0
2017-09-04 16:00:00+00:00,9999.0,0.4854040741920471,9999.0,4.591497421264648,9999.0
2017-09-04 17:00:00+00:00,9999.0,0.4041878581047058,9999.0,4.759881973266602,9999.0
2017-09-04 18:00:00+00:00,9999.0,0.6540882587432861,9999.0,5.072431564331055,9999.0
2017-09-04 19:00:00+00:00,9999.0,1.310746192932129,9999.0,5.5753936767578125,9999.0
2017-09-04 20:00:00+00:00,9999.0,2.796807289123535,9999.0,5.946949005126953,9999.0
2017-09-04 21:00:00+00:00,9999.0,4.629208564758301,9999.0,5.10360050201416,9999.0
2017-09-04 22:00:00+00:00,9999.0,4.9442291259765625,9999.0,4.764740943908691,9999.0
2017-09-04 23:00:00+00:00,9999.0,4.468993186950684,9999.0,4.800273895263672,9999.0
